Academic Year,LSS Number,LSS Name,School Number,School Name,School Type,Mobility Rate,Mobility Count,Entrants Rate,Entrants Count,Withdrawals Rate,Withdrawals Count,Avg Daily Member Count,Create Date
2018,3,Baltimore County,808,Pot Spring Elementary,Elementary,19.7,85,10.4,45,9.2,40,432.6,20190626
2018,3,Baltimore County,809,Riderwood Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,3,Baltimore County,810,Padonia International Elementary,Elementary,25.7,110,14.5,62,11.2,48,428.7,20190626
2018,3,Baltimore County,811,Pinewood Elementary,Elementary,7.2,38,<= 5.0,*,<= 5.0,*,526.3,20190626
2018,3,Baltimore County,813,Warren Elementary,Elementary,21.3,83,12.3,48,9,35,390.6,20190626
2018,3,Baltimore County,814,Mays Chapel Elementary,Elementary,16.7,121,10.2,74,6.5,47,726.1,20190626
2018,3,Baltimore County,852,Ridgely Middle,Middle,5.4,64,<= 5.0,*,<= 5.0,*,1188.7,20190626
2018,3,Baltimore County,853,Cockeysville Middle,Middle,15,137,9,82,6,55,911.5,20190626
2018,3,Baltimore County,855,Hereford Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,3,Baltimore County,872,Dulaney High,High,7.9,143,<= 5.0,*,<= 5.0,*,1804.7,20190626
2018,3,Baltimore County,905,Stoneleigh Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,3,Baltimore County,907,Rodgers Forge Elementary,Elementary,6.2,27,<= 5.0,*,<= 5.0,*,433.9,20190626
2018,3,Baltimore County,908,Villa Cresta Elementary,Elementary,10,67,5.1,34,<= 5.0,*,666.8,20190626
2018,3,Baltimore County,909,Pleasant Plains Elementary,Elementary,29.8,186,17.9,112,11.9,74,624.1,20190626
2018,3,Baltimore County,910,Oakleigh Elementary,Elementary,28.3,184,20.9,136,7.4,48,651.2,20190626
2018,3,Baltimore County,911,Hampton Elementary,Elementary,15.2,81,7.7,41,7.5,40,533.2,20190626
2018,3,Baltimore County,912,Halstead Academy,Elementary,31.2,134,21,90,10.3,44,429.1,20190626
2018,3,Baltimore County,915,Harford Hills Elementary,Elementary,16.8,67,8.3,33,8.5,34,399.1,20190626
2018,3,Baltimore County,916,Cromwell Valley Elementary Technology,Elementary,13.4,48,7.2,26,6.1,22,358.9,20190626
2018,3,Baltimore County,921,Pine Grove Elementary,Elementary,10.8,61,5.7,32,5.1,29,563.9,20190626
2018,3,Baltimore County,922,Ridge Ruxton,Elementary,18.5,8,16.2,7,<= 5.0,*,43.3,20190626
2018,3,Baltimore County,922,Ridge Ruxton,Middle,24.6,6,16.4,4,8.2,2,24.4,20190626
2018,3,Baltimore County,922,Ridge Ruxton,High,15.8,7,13.5,6,<= 5.0,*,44.4,20190626
2018,3,Baltimore County,922,Ridge Ruxton,All,18.7,21,15.2,17,<= 5.0,*,112.2,20190626
2018,3,Baltimore County,923,White Oak School,Elementary,84.6,77,51.6,47,33,30,91,20190626
2018,3,Baltimore County,925,West Towson Elementary,Elementary,10,50,<= 5.0,*,5.2,26,498.6,20190626
2018,3,Baltimore County,953,Dumbarton Middle,Middle,15.1,179,9.4,111,5.7,68,1183.7,20190626
2018,3,Baltimore County,954,Loch Raven Technical Academy,Middle,23.3,174,14.3,107,9,67,747,20190626
2018,3,Baltimore County,957,Pine Grove Middle,Middle,18.2,169,11,102,7.2,67,928.1,20190626
2018,3,Baltimore County,971,Towson High Law & Public Policy,High,9.7,150,<= 5.0,*,<= 5.0,*,1546.3,20190626
2018,3,Baltimore County,972,Parkville High & Center for Math/Science,High,22.5,405,13.9,250,8.6,155,1800.7,20190626
2018,3,Baltimore County,973,Loch Raven High,High,13.5,116,7.9,68,5.6,48,860.6,20190626
2018,3,Baltimore County,975,George W. Carver Center for Arts & Technology,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,3,Baltimore County,1001,Carroll Manor Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,3,Baltimore County,1002,Jacksonville Elementary,Elementary,7.7,42,<= 5.0,*,<= 5.0,*,542.2,20190626
2018,3,Baltimore County,1104,Kingsville Elementary,Elementary,5.5,19,<= 5.0,*,<= 5.0,*,342.9,20190626
2018,3,Baltimore County,1105,Perry Hall Elementary,Elementary,17.5,128,11.6,85,5.9,43,732.6,20190626
2018,3,Baltimore County,1106,Carney Elementary,Elementary,16.6,88,8.5,45,8.1,43,531.4,20190626
2018,3,Baltimore County,1107,Chapel Hill Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,3,Baltimore County,1109,Joppa View Elementary,Elementary,13,106,8.8,72,<= 5.0,*,814.3,20190626
2018,3,Baltimore County,1110,Seven Oaks Elementary,Elementary,12.8,58,8.4,38,<= 5.0,*,454.8,20190626
2018,3,Baltimore County,1111,Gunpowder Elementary,Elementary,5.4,34,<= 5.0,*,<= 5.0,*,624.6,20190626
2018,3,Baltimore County,1151,Perry Hall Middle,Middle,11.1,210,5.5,103,5.7,107,1886.5,20190626
2018,3,Baltimore County,1171,Perry Hall High,High,11.3,229,5.5,112,5.8,117,2027,20190626
2018,3,Baltimore County,1202,Dundalk Elementary,Elementary,41.4,267,24.7,159,16.8,108,644.6,20190626
2018,3,Baltimore County,1205,Berkshire Elementary,Elementary,27.1,119,17.5,77,9.6,42,439.1,20190626
2018,3,Baltimore County,1206,Bear Creek Elementary,Elementary,27.9,125,18.5,83,9.4,42,447.6,20190626
2018,3,Baltimore County,1207,Norwood Elementary,Elementary,24.5,109,14.9,66,9.7,43,444.3,20190626
2018,3,Baltimore County,1210,Grange Elementary,Elementary,25.6,119,14.4,67,11.2,52,464.5,20190626
2018,3,Baltimore County,1212,Charlesmont Elementary,Elementary,21.1,89,13.3,56,7.8,33,421.6,20190626
2018,3,Baltimore County,1215,Battle Monument School,Elementary,31.6,8,19.7,5,11.8,3,25.3,20190626
2018,3,Baltimore County,1215,Battle Monument School,Middle,11.7,2,<= 5.0,*,11.7,2,17.1,20190626
2018,3,Baltimore County,1215,Battle Monument School,High,27.1,7,19.4,5,7.7,2,25.8,20190626
2018,3,Baltimore County,1215,Battle Monument School,All,24.9,17,14.7,10,10.3,7,68.2,20190626
2018,3,Baltimore County,1216,Sandy Plains Elementary,Elementary,29.8,165,16.8,93,13,72,553.1,20190626
2018,3,Baltimore County,1217,Logan Elementary,Elementary,27.7,162,16.9,99,10.8,63,585.8,20190626
2018,3,Baltimore County,1251,Dundalk Middle,Middle,37.3,265,21.1,150,16.2,115,709.7,20190626
2018,3,Baltimore County,1253,Holabird Middle,Elementary,20.3,46,11.5,26,8.8,20,226.7,20190626
2018,3,Baltimore County,1253,Holabird Middle,Middle,21.9,157,13,93,8.9,64,716.6,20190626
2018,3,Baltimore County,1253,Holabird Middle,All,21.5,203,12.6,119,8.9,84,943.2,20190626
2018,3,Baltimore County,1255,General John Stricker Middle,Middle,25.1,183,13.4,98,11.7,85,729.3,20190626
2018,3,Baltimore County,1272,Patapsco High & Center for Arts,High,15.6,223,8,115,7.5,108,1431.6,20190626
2018,3,Baltimore County,1273,Dundalk High,High,28.2,447,14.4,228,13.8,219,1584.1,20190626
2018,3,Baltimore County,1302,Arbutus Elementary,Elementary,16.7,59,8.2,29,8.5,30,352.9,20190626
2018,3,Baltimore County,1307,Baltimore Highlands Elementary,Elementary,32.5,205,18.1,114,14.4,91,631.5,20190626
2018,3,Baltimore County,1308,Riverview Elementary,Elementary,24.5,131,15,80,9.5,51,534.1,20190626
2018,3,Baltimore County,1310,Relay Elementary,Elementary,15.5,100,8.5,55,7,45,644.7,20190626
2018,3,Baltimore County,1311,Lansdowne Elementary,Elementary,21,93,12.6,56,8.3,37,443.5,20190626
2018,3,Baltimore County,1313,Halethorpe Elementary,Elementary,18.8,71,11.6,44,7.1,27,378.1,20190626
2018,3,Baltimore County,1351,Lansdowne Middle,Middle,31.7,247,21.4,167,10.3,80,778.8,20190626
2018,3,Baltimore County,1356,Arbutus Middle,Middle,11.9,108,6.8,62,5.1,46,910.7,20190626
2018,3,Baltimore County,1371,Lansdowne High & Academy of Finance,High,23.6,316,13,174,10.6,142,1339.6,20190626
2018,3,Baltimore County,1403,McCormick Elementary,Elementary,19.4,62,11.6,37,7.8,25,319.2,20190626
2018,3,Baltimore County,1404,Fullerton Elementary,Elementary,14.6,87,7.9,47,6.7,40,595.5,20190626
2018,3,Baltimore County,1405,Elmwood Elementary,Elementary,23.4,124,14,74,9.4,50,529.5,20190626
2018,3,Baltimore County,1406,Red House Run Elementary,Elementary,19.3,102,13.4,71,5.9,31,528.7,20190626
2018,3,Baltimore County,1409,Shady Spring Elementary,Elementary,36.2,238,18.4,121,17.8,117,656.8,20190626
2018,3,Baltimore County,1451,Golden Ring Middle,Middle,34.5,239,21.4,148,13.1,91,692.6,20190626
2018,3,Baltimore County,1452,Parkville Middle & Center of Technology,Middle,11.3,128,6.4,72,<= 5.0,*,1132.4,20190626
2018,3,Baltimore County,1473,Overlea High & Academy of Finance,High,33.4,319,17.3,165,16.1,154,955.6,20190626
2018,3,Baltimore County,1502,Edgemere Elementary,Elementary,9.6,43,6.9,31,<= 5.0,*,449.7,20190626
2018,3,Baltimore County,1503,Colgate Elementary,Elementary,24.4,104,15.5,66,8.9,38,426.6,20190626
2018,3,Baltimore County,1505,Victory Villa Elementary,Elementary,24.8,93,13.1,49,11.7,44,374.9,20190626
2018,3,Baltimore County,1506,Martin Boulevard Elementary,Elementary,26.8,80,12.7,38,14.1,42,298.2,20190626
2018,3,Baltimore County,1507,Chase Elementary,Elementary,23.4,78,13.2,44,10.2,34,333.3,20190626
2018,3,Baltimore County,1508,Essex Elementary,Elementary,17.8,84,11,52,6.8,32,471.5,20190626
2018,3,Baltimore County,1511,Chesapeake Terrace Elementary,Elementary,9.2,28,<= 5.0,*,<= 5.0,*,303.2,20190626
2018,3,Baltimore County,1512,Mars Estates Elementary,Elementary,31.9,120,13.6,51,18.4,69,375.7,20190626
2018,3,Baltimore County,1513,Sussex Elementary,Elementary,32.9,144,19,83,13.9,61,437.8,20190626
2018,3,Baltimore County,1514,Middlesex Elementary,Elementary,29.8,140,20.7,97,9.2,43,469.1,20190626
2018,3,Baltimore County,1515,Hawthorne Elementary,Elementary,23.2,98,13.7,58,9.5,40,423.2,20190626
2018,3,Baltimore County,1517,Battle Grove Elementary,Elementary,25.6,68,18.8,50,6.8,18,266,20190626
2018,3,Baltimore County,1518,Glenmar Elementary,Elementary,18.5,75,11.8,48,6.7,27,405.9,20190626
2018,3,Baltimore County,1519,Orems Elementary,Elementary,13.1,37,5.7,16,7.4,21,282.7,20190626
2018,3,Baltimore County,1520,Middleborough Elementary,Elementary,11.2,38,<= 5.0,*,6.8,23,338.5,20190626
2018,3,Baltimore County,1525,Deep Creek Elementary,Elementary,56.7,269,26.4,125,30.4,144,474.2,20190626
2018,3,Baltimore County,1527,Sandalwood Elementary,Elementary,36,189,24,126,12,63,524.3,20190626
2018,3,Baltimore County,1531,Seneca Elementary,Elementary,17.9,80,9.6,43,8.3,37,447.1,20190626
2018,3,Baltimore County,1533,Vincent Farm Elementary,Elementary,13.6,122,8.8,79,<= 5.0,*,894.1,20190626
2018,3,Baltimore County,1534,Oliver Beach Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,3,Baltimore County,1554,Stemmers Run Middle,Middle,20.3,156,10.1,78,10.1,78,770.2,20190626
2018,3,Baltimore County,1556,Middle River Middle,Middle,25.5,215,14.3,120,11.3,95,841.5,20190626
2018,3,Baltimore County,1557,Deep Creek Middle,Middle,30.9,247,16.1,129,14.8,118,799.1,20190626
2018,3,Baltimore County,1559,Sparrows Point Middle,Middle,15.1,85,8.3,47,6.7,38,564.7,20190626
2018,3,Baltimore County,1572,Kenwood High IB and Sports Science,High,25,389,11.9,185,13.1,204,1556.8,20190626
2018,3,Baltimore County,1573,Sparrows Point High,High,10.7,101,<= 5.0,*,6.3,59,941.3,20190626
2018,3,Baltimore County,1574,Chesapeake High,High,27,260,13.7,132,13.3,128,963,20190626
2018,3,Baltimore County,1575,Eastern Technical High School,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,3,Baltimore County,A,All Baltimore County Schools,Elementary,20,10649,11.9,6334,8.1,4315,53183.8,20190626
2018,3,Baltimore County,A,All Baltimore County Schools,Middle,22.5,5642,13,3261,9.5,2381,25053.8,20190626
2018,3,Baltimore County,A,All Baltimore County Schools,High,23,7276,12.6,3984,10.4,3292,31687.1,20190626
2018,3,Baltimore County,A,All Baltimore County Schools,All,21.4,23567,12.4,13579,9.1,9988,109924.6,20190626
2018,4,Calvert,101,Patuxent Appeal Elementary Campus,Elementary,21.1,157,11.2,83,10,74,743.2,20190626
2018,4,Calvert,110,Mutual Elementary,Elementary,7.2,27,<= 5.0,*,<= 5.0,*,377.4,20190626
2018,4,Calvert,111,Southern Middle,Middle,10.1,48,5.3,25,<= 5.0,*,475,20190626
2018,4,Calvert,113,Patuxent High,High,13.7,140,6.4,65,7.4,75,1018.8,20190626
2018,4,Calvert,114,St Leonard Elementary,Elementary,12.9,65,6.3,32,6.5,33,505.7,20190626
2018,4,Calvert,115,Dowell Elementary,Elementary,16.8,87,10,52,6.8,35,518.4,20190626
2018,4,Calvert,116,Mill Creek Middle,Middle,16.4,80,8,39,8.4,41,488,20190626
2018,4,Calvert,201,Calvert Middle,Middle,8.4,48,<= 5.0,*,<= 5.0,*,571.8,20190626
2018,4,Calvert,206,Calvert Country School,Elementary,79.1,10,31.6,4,47.5,6,12.6,20190626
2018,4,Calvert,206,Calvert Country School,Middle,*,*,*,*,*,*,*,20190626
2018,4,Calvert,206,Calvert Country School,High,25.1,4,25.1,4,<= 5.0,*,15.9,20190626
2018,4,Calvert,206,Calvert Country School,All,45.6,17,26.8,10,18.8,7,37.3,20190626
2018,4,Calvert,207,Calvert Elementary,Elementary,12.2,62,5.3,27,6.9,35,506.7,20190626
2018,4,Calvert,208,Barstow Elementary,Elementary,15.2,80,8.4,44,6.8,36,525.7,20190626
2018,4,Calvert,209,Huntingtown Elementary,Elementary,6.1,29,<= 5.0,*,<= 5.0,*,471.9,20190626
2018,4,Calvert,213,Calvert High,High,10.7,129,5.1,61,5.6,68,1204.8,20190626
2018,4,Calvert,215,Plum Point Elementary,Elementary,7.2,41,5.5,31,<= 5.0,*,567.1,20190626
2018,4,Calvert,216,Plum Point Middle,Middle,6.1,41,<= 5.0,*,<= 5.0,*,671.3,20190626
2018,4,Calvert,217,Huntingtown High School,High,6.4,92,<= 5.0,*,<= 5.0,*,1443.3,20190626
2018,4,Calvert,302,Beach Elementary,Elementary,13.5,73,7.2,39,6.3,34,539.7,20190626
2018,4,Calvert,312,Mount Harmony Elementary,Elementary,5.6,34,<= 5.0,*,<= 5.0,*,608.2,20190626
2018,4,Calvert,314,Northern High,High,6.3,91,<= 5.0,*,<= 5.0,*,1439.6,20190626
2018,4,Calvert,315,Northern Middle,Middle,5.3,34,<= 5.0,*,<= 5.0,*,645.3,20190626
2018,4,Calvert,316,Sunderland Elementary,Elementary,6.6,41,<= 5.0,*,<= 5.0,*,623,20190626
2018,4,Calvert,317,Windy Hill Elementary,Elementary,10.5,71,6.5,44,<= 5.0,*,674.6,20190626
2018,4,Calvert,318,Windy Hill Middle,Middle,8.1,60,<= 5.0,*,<= 5.0,*,737.1,20190626
2018,4,Calvert,500,Calvert County Alternative School,Middle,*,*,*,*,*,*,*,20190626
2018,4,Calvert,500,Calvert County Alternative School,High,*,*,*,*,*,*,*,20190626
2018,4,Calvert,500,Calvert County Alternative School,All,*,*,*,*,*,*,*,20190626
2018,4,Calvert,A,All Calvert Schools,Elementary,11.6,777,6.5,432,5.2,345,6674.2,20190626
2018,4,Calvert,A,All Calvert Schools,Middle,9.1,326,<= 5.0,*,<= 5.0,*,3598.6,20190626
2018,4,Calvert,A,All Calvert Schools,All,10.5,1612,5.5,840,<= 5.0,*,15403.3,20190626
2018,4,Calvert,A,All Calvert Schools,High,9.9,509,<= 5.0,*,5.2,265,5130.5,20190626
2018,5,Caroline,201,Greensboro Elementary School,Elementary,13.1,96,8.2,60,<= 5.0,*,731.3,20190626
2018,5,Caroline,301,Denton Elementary School,Elementary,13.8,86,7.9,49,5.9,37,623,20190626
2018,5,Caroline,302,Lockerman Middle School,Middle,10,88,5.9,52,<= 5.0,*,880.6,20190626
2018,5,Caroline,401,Preston Elementary School,Elementary,14.9,53,9,32,5.9,21,356.4,20190626
2018,5,Caroline,501,Federalsburg Elementary School,Elementary,20.7,86,10.8,45,9.9,41,415.5,20190626
2018,5,Caroline,701,Ridgely Elementary School,Elementary,15.9,69,8.8,38,7.1,31,433.7,20190626
2018,5,Caroline,703,North Caroline High School,High,17.1,188,7.8,86,9.3,102,1099.1,20190626
2018,5,Caroline,801,Colonel Richardson High School,High,14.8,77,6.2,32,8.7,45,519.2,20190626
2018,5,Caroline,802,Colonel Richardson Middle School,Middle,11.7,47,6.2,25,5.5,22,400.3,20190626
2018,5,Caroline,A,All Caroline Schools,Elementary,15.2,390,8.8,224,6.5,166,2559.8,20190626
2018,5,Caroline,A,All Caroline Schools,Middle,10.5,135,6,77,<= 5.0,*,1281,20190626
2018,5,Caroline,A,All Caroline Schools,High,16.4,265,7.3,118,9.1,147,1618.3,20190626
2018,5,Caroline,A,All Caroline Schools,All,14.5,790,7.7,419,6.8,371,5459.1,20190626
2018,6,Carroll,103,Taneytown Elementary,Elementary,16.2,63,8.2,32,8,31,388.3,20190626
2018,6,Carroll,105,Northwest Middle,Middle,7.1,46,<= 5.0,*,<= 5.0,*,649.6,20190626
2018,6,Carroll,202,Francis Scott Key High,High,7.6,69,<= 5.0,*,5.5,50,905.9,20190626
2018,6,Carroll,204,Runnymede Elementary,Elementary,8,47,5.1,30,<= 5.0,*,586.2,20190626
2018,6,Carroll,404,Sandymount Elementary,Elementary,7.3,33,<= 5.0,*,<= 5.0,*,450.4,20190626
2018,6,Carroll,406,Mechanicsville Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,6,Carroll,501,Eldersburg Elementary,Elementary,5.2,23,<= 5.0,*,<= 5.0,*,445.6,20190626
2018,6,Carroll,503,Linton Springs Elementary,Elementary,5.3,33,<= 5.0,*,<= 5.0,*,617.6,20190626
2018,6,Carroll,504,Sykesville Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,6,Carroll,505,Freedom District Elementary,Elementary,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,6,Carroll,506,Carrolltowne Elementary,Elementary,5.3,28,<= 5.0,*,<= 5.0,*,529.9,20190626
2018,6,Carroll,507,Liberty High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,6,Carroll,508,Oklahoma Road Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,6,Carroll,509,Piney Ridge Elementary,Elementary,5.2,28,<= 5.0,*,<= 5.0,*,533.4,20190626
2018,6,Carroll,510,Century High,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,6,Carroll,601,Manchester Elementary,Elementary,7.7,48,<= 5.0,*,<= 5.0,*,625.4,20190626
2018,6,Carroll,602,Manchester Valley High,High,6.3,84,<= 5.0,*,<= 5.0,*,1325.7,20190626
2018,6,Carroll,603,Ebb Valley Elementary,Elementary,8.5,46,<= 5.0,*,<= 5.0,*,541.3,20190626
2018,6,Carroll,701,Westminster East Middle,Middle,9.2,65,<= 5.0,*,<= 5.0,*,709.5,20190626
2018,6,Carroll,703,Westminster West Middle,Middle,8.4,80,<= 5.0,*,<= 5.0,*,952.9,20190626
2018,6,Carroll,704,Winters Mill High,High,8.2,90,<= 5.0,*,<= 5.0,*,1100.1,20190626
2018,6,Carroll,705,William Winchester Elementary,Elementary,10.1,55,6.1,33,<= 5.0,*,542.3,20190626
2018,6,Carroll,707,Westminster High,High,9,137,<= 5.0,*,5.3,81,1516.1,20190626
2018,6,Carroll,710,Westminster Elementary,Elementary,8.1,42,<= 5.0,*,<= 5.0,*,518.9,20190626
2018,6,Carroll,711,Robert Moton Elementary,Elementary,19.4,77,9.9,39,9.6,38,395.9,20190626
2018,6,Carroll,712,Carroll Springs School,Elementary,*,*,*,*,*,*,*,20190626
2018,6,Carroll,712,Carroll Springs School,Middle,*,*,*,*,*,*,*,20190626
2018,6,Carroll,712,Carroll Springs School,High,8.1,1,<= 5.0,*,8.1,1,12.4,20190626
2018,6,Carroll,712,Carroll Springs School,All,15.4,4,<= 5.0,*,11.6,3,25.9,20190626
2018,6,Carroll,714,Friendship Valley Elementary,Elementary,10.9,54,<= 5.0,*,6.1,30,494.1,20190626
2018,6,Carroll,715,Cranberry Station Elementary,Elementary,10.2,51,<= 5.0,*,5.2,26,498.5,20190626
2018,6,Carroll,716,Gateway School,High,>= 95.0,*,75.2,59,57.3,45,78.5,20190626
2018,6,Carroll,717,Post Secondary Program,High,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,6,Carroll,718,PRIDE School,Elementary,>= 95.0,*,88,13,88,13,14.8,20190626
2018,6,Carroll,726,Crossroads Middle School,Middle,>= 95.0,*,>= 95.0,*,90.6,16,17.7,20190626
2018,6,Carroll,801,North Carroll Middle,Middle,6.2,38,<= 5.0,*,<= 5.0,*,613.2,20190626
2018,6,Carroll,804,Hampstead Elementary,Elementary,7.8,27,<= 5.0,*,<= 5.0,*,344.9,20190626
2018,6,Carroll,806,Spring Garden Elementary,Elementary,7.6,34,<= 5.0,*,<= 5.0,*,449.3,20190626
2018,6,Carroll,807,Shiloh Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,6,Carroll,903,Flexible Student Support,High,>= 95.0,*,>= 95.0,*,76.8,31,40.4,20190626
2018,6,Carroll,906,Winfield Elementary,Elementary,7.3,39,<= 5.0,*,<= 5.0,*,537.7,20190626
2018,6,Carroll,1201,Elmer A. Wolfe Elementary,Elementary,11.2,45,5.2,21,6,24,401.1,20190626
2018,6,Carroll,1304,Parr's Ridge Elementary,Elementary,7.7,35,<= 5.0,*,<= 5.0,*,454.3,20190626
2018,6,Carroll,1305,Mount Airy Elementary,Elementary,8.1,36,5.4,24,<= 5.0,*,443.1,20190626
2018,6,Carroll,1306,Mount Airy Middle,Middle,<= 5.0,*,<= 5.0,*,<= 5.0,*,*,20190626
2018,6,Carroll,1401,South Carroll High,High,5.8,61,<= 5.0,*,<= 5.0,*,1047.3,20190626
2018,6,Carroll,A,All Carroll Schools,Elementary,8.4,909,<= 5.0,*,<= 5.0,*,10789.8,20190626
2018,6,Carroll,A,All Carroll Schools,Middle,6.7,390,<= 5.0,*,<= 5.0,*,5862.4,20190626
2018,6,Carroll,A,All Carroll Schools,High,8.9,736,<= 5.0,*,<= 5.0,*,8274.6,20190626
2018,6,Carroll,A,All Carroll Schools,All,8.2,2035,<= 5.0,*,<= 5.0,*,24926.8,20190626
2018,7,Cecil,104,Cecilton Elementary,Elementary,18,51,8.1,23,9.9,28,283.2,20190626
2018,7,Cecil,204,Bohemia Manor High,High,13.4,85,<= 5.0,*,8.3,53,635.6,20190626
2018,7,Cecil,205,Chesapeake City Elementary,Elementary,7.2,22,<= 5.0,*,<= 5.0,*,305.1,20190626
2018,7,Cecil,206,Bohemia Manor Middle,Middle,12.1,60,5.7,28,6.5,32,493.9,20190626
2018,7,Cecil,302,Elkton High,High,23.7,229,10.9,105,12.8,124,967.3,20190626
2018,7,Cecil,303,Elkton Middle,Middle,22.2,121,11,60,11.2,61,545.1,20190626
2018,7,Cecil,310,Gilpin Manor Elementary,Elementary,27.6,94,13.2,45,14.4,49,340.9,20190626
2018,7,Cecil,311,Holly Hall Elementary,Elementary,29,132,16.2,74,12.7,58,455.9,20190626
2018,7,Cecil,313,Cherry Hill Middle,Middle,11.2,46,6.6,27,<= 5.0,*,410.3,20190626
2018,7,Cecil,315,Leeds Elementary,Elementary,13.3,47,5.7,20,7.7,27,352.8,20190626
2018,7,Cecil,316,Thomson Estates Elementary,Elementary,27.1,125,15.6,72,11.5,53,460.4,20190626
2018,7,Cecil,317,Kenmore Elementary,Elementary,16.6,51,11.1,34,5.5,17,307,20190626
2018,7,Cecil,401,Cecil Manor Elementary,Elementary,30,119,16.4,65,13.6,54,396.7,20190626
2018,7,Cecil,504,North East Middle,Middle,17.4,129,7.7,57,9.7,72,742,20190626
2018,7,Cecil,506,North East Elementary,Elementary,21.3,111,10.9,57,10.4,54,520.6,20190626
2018,7,Cecil,510,Bay View Elementary,Elementary,21.3,104,9.4,46,11.9,58,489.2,20190626
2018,7,Cecil,513,Charlestown Elementary,Elementary,26.8,62,12.1,28,14.7,34,231.3,20190626
2018,7,Cecil,514,North East High,High,19.8,209,7,74,12.8,135,1057.9,20190626
2018,7,Cecil,515,Elk Neck Elementary,Elementary,9.4,39,5.8,24,<= 5.0,*,413.7,20190626
2018,7,Cecil,606,Rising Sun Middle School,Middle,8.7,59,<= 5.0,*,<= 5.0,*,676.3,20190626
2018,7,Cecil,607,Rising Sun Elementary,Elementary,11.1,72,7.2,47,<= 5.0,*,648.5,20190626
2018,7,Cecil,701,Perryville Middle,Middle,12,67,6.1,34,5.9,33,558.1,20190626
2018,7,Cecil,703,Perryville Elementary,Elementary,15.4,57,9.4,35,5.9,22,371,20190626
2018,7,Cecil,704,Bainbridge Elementary,Elementary,23.2,64,8.7,24,14.5,40,275.6,20190626
2018,7,Cecil,705,Perryville High,High,15.3,116,7.5,57,7.8,59,758.8,20190626
2018,7,Cecil,801,Conowingo Elementary,Elementary,11.2,48,7,30,<= 5.0,*,428.4,20190626
2018,7,Cecil,904,Calvert Elementary,Elementary,6.2,27,<= 5.0,*,<= 5.0,*,432.2,20190626
2018,7,Cecil,905,Rising Sun High,High,9.5,108,<= 5.0,*,<= 5.0,*,1138.5,20190626
2018,7,Cecil,A,All Cecil Schools,Elementary,18.2,1225,9.7,653,8.5,572,6712.5,20190626
2018,7,Cecil,A,All Cecil Schools,Middle,14.1,482,6.9,238,7.1,244,3425.7,20190626
2018,7,Cecil,A,All Cecil Schools,High,16.4,747,7,321,9.3,426,4558.1,20190626
2018,7,Cecil,A,All Cecil Schools,All,16.7,2454,8.2,1212,8.5,1242,14696.3,20190626
2018,8,Charles,104,Milton M. Somers Middle School,Middle,10.6,105,6.4,63,<= 5.0,*,991.1,20190626
2018,8,Charles,105,Walter J. Mitchell Elementary,Elementary,13.5,90,8.2,55,5.2,35,667.4,20190626
2018,8,Charles,106,La Plata High School,High,10.6,117,5.5,61,5.1,56,1102.1,20190626
2018,8,Charles,108,Maurice J. McDonough High School,High,21.9,197,11.1,100,10.8,97,899.1,20190626
2018,8,Charles,109,Mary Matula Elementary School,Elementary,20.5,157,14.5,111,6,46,765.4,20190626
2018,8,Charles,302,Mt Hope/Nanjemoy Elementary School,Elementary,13.5,37,9.1,25,<= 5.0,*,273.6,20190626
2018,8,Charles,501,Dr. Thomas L. Higdon Elementary,Elementary,15.4,62,8.4,34,7,28,402.7,20190626
2018,8,Charles,503,Piccowaxen Middle School,Middle,11.6,49,7.1,30,<= 5.0,*,421.3,20190626
2018,8,Charles,604,Dr. Samuel A. Mudd Elementary School,Elementary,21.5,83,13,50,8.6,33,385.5,20190626
2018,8,Charles,605,Thomas Stone High School,High,21.3,246,11.4,132,9.9,114,1156.4,20190626
2018,8,Charles,606,J. P. Ryon Elementary School,Elementary,25.6,175,15.8,108,9.8,67,682.3,20190626
2018,8,Charles,608,John Hanson Middle School,Middle,16.8,141,10.7,90,6.1,51,840.1,20190626
